"v_index","v_chr","v_start","v_end","v_r_ctcf","v_r_ctcf_strand","v_r_ctcf_motif","v_r_ctcf_cohesin","v_l_ctcf","v_l_ctcf_strand","v_l_ctcf_motif","v_l_ctcf_cohesin","h3k4me3","h3k27ac","atac","pol2","tad_index","v_center"
658,18,0.739792618903159,0.741935296037732,0.680841848505186,1,4.10276729507722,1,0.680811154940932,1,3.4808984244042,0,0.797941986270669,0.618583054459146,0.517083528093608,0.668853078441723,".8157.8158.",0.740863957470446
659,18,0.741935296037732,0.742752246595371,0.670186092087615,1,4.22415606808122,1,0.660907446704434,1,4.10276729507722,1,0.801147254246175,0.646439240232787,0.523405668932549,0.670909454603612,".8157.8158.",0.742343771316551
660,18,0.742752246595371,0.743819802811345,0.686323416221001,1,3.98074738128061,1,0.680841848505186,1,4.22415606808122,1,0.79618226032911,0.634414068267917,0.500269517750916,0.664680454810365,".8157.8158.",0.743286024703358
661,18,0.743819802811345,0.74432446054681,0.721602549219157,-1,3.53903470297075,0,0.670186092087615,1,3.98074738128061,1,0.80301094060913,0.656230254458724,0.537410469227249,0.679872648189355,".8157.8158.",0.744072131679077
662,18,0.74432446054681,0.744497490677406,0.75575831600359,1,4.40583583238321,1,0.686323416221001,-1,3.53903470297075,0,0.807601556081665,0.753648055265135,0.63509072644146,0.666054905962295,".",0.744410975612108
663,18,0.744497490677406,0.744532253472034,0.667881787401246,0,-9.96578428466209,0,0.721602549219157,1,4.40583583238321,1,0.793435184080185,0.717210454033998,0.668917473816888,0.585519680624263,".",0.74451487207472
664,18,0.744532253472034,0.74637108586516,0.746935902405061,1,4.08476162566029,1,0.75575831600359,0,-9.96578428466209,0,0.829964698198811,0.808935970868207,0.666724268073248,0.766152720294361,".8159.8160.",0.745451669668597
665,18,0.74637108586516,0.746448997325417,0.78568420772981,-1,3.91954031042293,1,0.667881787401246,1,4.08476162566029,1,0.799690158536885,0.643097958707088,0.564970017488124,0.620786143401859,".8160.8161.",0.746410041595289
666,18,0.746448997325417,0.746473781680069,0.666468998678768,1,4.25545541217347,1,0.746935902405061,-1,3.91954031042293,1,0.79320485194006,0.572147357826962,0.569486910139294,0.643331313685926,".8160.8161.",0.746461389502743
667,18,0.746473781680069,0.747458113725226,0.672643784325748,1,3.87026607039598,0,0.78568420772981,1,4.25545541217347,1,0.791360776506233,0.624249282546467,0.510024307428435,0.646829222567415,".8160.8161.",0.746965947702648
668,18,0.747458113725226,0.747641097411907,0.65593081742059,1,3.59881776322823,0,0.666468998678768,1,3.87026607039598,0,0.799394979174247,0.631628475749378,0.515337737185013,0.619631373538635,".8160.8161.8162.",0.747549605568567
669,18,0.747641097411907,0.751641842186742,0.780778581949935,0,-9.96578428466209,1,0.672643784325748,1,3.59881776322823,0,0.79803321368286,0.633300225054708,0.513134264053458,0.644844661334788,".8160.8162.8163.8164.8165.",0.749641469799325
670,18,0.751641842186742,0.751672436929758,0.656386136539041,-1,3.81420175566521,0,0.65593081742059,0,-9.96578428466209,1,0.807104996442022,0.691660148846512,0.531664480165557,0.663142414694526,".8165.",0.75165713955825
671,18,0.751672436929758,0.75335415244008,0.660670689714071,-1,3.32207235717846,1,0.780778581949935,-1,3.81420175566521,0,0.791999260924593,0.616798907384438,0.498089431868695,0.63251893182988,".8165.",0.752513294684919
672,18,0.75335415244008,0.756577387623263,0.653606182611878,1,4.1647380159052,0,0.656386136539041,-1,3.32207235717846,1,0.79361475827399,0.617868438542897,0.500084575358723,0.632847096344584,".8165.8166.8167.8168.8169.8170.",0.754965770031672
673,18,0.756577387623263,0.760064392042704,0.660027341864179,1,3.86377990379588,0,0.660670689714071,1,4.1647380159052,0,0.793851427392088,0.622146501150154,0.499565293571442,0.642430185898596,".8167.8168.8169.8170.8171.8172.",0.758320889832984
674,18,0.760064392042704,0.762970419835397,0.671077204449982,1,4.04663074794016,1,0.653606182611878,1,3.86377990379588,0,0.795833017933713,0.627726287497418,0.507248318692221,0.645190415944437,".8168.8172.8173.8174.8175.",0.761517405939051
675,18,0.762970419835397,0.764374393805106,0.673672164678419,0,-9.96578428466209,1,0.660027341864179,1,4.04663074794016,1,0.795205315993242,0.623398935313449,0.504046779602557,0.650275681425179,".8173.8174.",0.763672406820251
676,18,0.764374393805106,0.765213092882791,0.688336603607328,-1,4.03225074867754,0,0.671077204449982,0,-9.96578428466209,1,0.797989703639191,0.625126692935441,0.50855620243614,0.654704257309851,".8173.8174.",0.764793743343948
677,18,0.765213092882791,0.765823021915802,0.714306599316204,1,3.32207235717846,1,0.673672164678419,-1,4.03225074867754,0,0.787563032155234,0.623638365592231,0.494481636402922,0.655606310763535,".8173.8174.8176.",0.765518057399296
678,18,0.765823021915802,0.766200274133377,0.706389265581393,1,4.65709689178314,1,0.688336603607328,1,3.32207235717846,1,0.796567805729398,0.616383298173859,0.489086817942657,0.654663709725653,".8174.8176.",0.766011648024589
679,18,0.766200274133377,0.76687180323661,0.661834638946153,1,3.95505236567148,0,0.714306599316204,1,4.65709689178314,1,0.792459899118757,0.624682236781206,0.510732324657118,0.662658930127877,".8174.8176.",0.766536038684993
680,18,0.76687180323661,0.77008711290076,0.759355693598103,-1,3.07505850044728,0,0.706389265581393,1,3.95505236567148,0,0.80072875861582,0.633809833738986,0.529029068096585,0.66846200289844,".8174.8176.8177.",0.768479458068685
681,18,0.77008711290076,0.770175811527425,0.66607156878864,-1,4.15282429417055,1,0.661834638946153,-1,3.07505850044728,0,0.80885193458154,0.624563228879637,0.532153626406073,0.664395367940015,".8177.",0.770131462214093
682,18,0.770175811527425,0.773036724827161,0.693206100175148,-1,4.45626733736338,0,0.759355693598103,-1,4.15282429417055,1,0.799091442050095,0.667819084603476,0.542598949720674,0.675123286462386,".8177.",0.771606268177293
683,18,0.773036724827161,0.773687314136781,0.685158966240334,1,3.916419317668,0,0.66607156878864,-1,4.45626733736338,0,0.793243006053201,0.674964367270075,0.511784200941791,0.660394032060934,".",0.773362019481971
684,18,0.773687314136781,0.774459598111487,0.771006229533212,0,-9.96578428466209,0,0.693206100175148,1,3.916419317668,0,0.839357481427866,0.736445845203306,0.568421988672058,0.741816429054682,".",0.774073456124134
685,18,0.774459598111487,0.77450726320319,0.677975159774246,-1,4.49244287773263,1,0.685158966240334,0,-9.96578428466209,0,0.795712443290775,0.685138021082859,0.56829840446916,0.725674946336476,".",0.774483430657338
686,18,0.77450726320319,0.775446704710402,0.669169496860893,1,3.8490785222804,0,0.771006229533212,-1,4.49244287773263,1,0.803981179053314,0.709403464540868,0.537747437848827,0.726612612276141,".",0.774976983956796
687,18,0.775446704710402,0.776380572226207,0.666698211994942,-1,3.62205181945638,1,0.677975159774246,1,3.8490785222804,0,0.8083513379948,0.672315217795811,0.571095136502679,0.691959061705552,".",0.775913638468305
688,18,0.776380572226207,0.776667396386747,0.804076541765179,-1,4.2529756967728,0,0.669169496860893,-1,3.62205181945638,1,0.799331987208645,0.702142786582549,0.580832542971849,0.70000701605047,".",0.776523984306477
689,18,0.776667396386747,0.776699309975945,0.666825549729651,1,3.80068250886364,1,0.666698211994942,-1,4.2529756967728,0,0.790122238829223,0.647622270960897,0.621623446622706,0.679421038613004,".",0.776683353181346
690,18,0.776699309975945,0.778447714312038,0.706641548897451,-1,4.19733859200439,1,0.804076541765179,1,3.80068250886364,1,0.822764938696998,0.73923191346355,0.575491347988223,0.739974830344886,".",0.777573512143992
691,18,0.778447714312038,0.778673013054027,0.850053507906381,-1,4.0494913701651,1,0.666825549729651,-1,4.19733859200439,1,0.810956949438981,0.726080587152744,0.577575411857181,0.76439230556221,".",0.778560363683032
692,18,0.778673013054027,0.77869614262998,0.689534432909514,1,4.22542147506643,1,0.706641548897451,-1,4.0494913701651,1,0.823761533132462,0.753601239233633,0.684756086612556,0.756598237237873,".",0.778684577842003
693,18,0.77869614262998,0.779345898329277,0.676710626317715,1,4.29815240391414,1,0.850053507906381,1,4.22542147506643,1,0.793257908495351,0.633999864870325,0.527725723992869,0.69001660497291,".",0.779021020479628
694,18,0.779345898329277,0.779611073505332,0.662945526002035,-1,3.76807843501646,0,0.689534432909514,1,4.29815240391414,1,0.800721578372101,0.751352146744628,0.570225749276129,0.693687512420366,".",0.779478485917305
695,18,0.779611073505332,0.780296425609579,0.785942974882303,1,3.75411785955205,0,0.676710626317715,-1,3.76807843501646,0,0.797214453367611,0.680673085670267,0.525267598991977,0.671133392517976,".",0.779953749557456
696,18,0.780296425609579,0.780311007569244,0.658725000118189,0,-9.96578428466209,1,0.662945526002035,1,3.75411785955205,0,0.932566719439373,0.825642637862198,0.83503903736073,0.874814692114605,".",0.780303716589412
697,18,0.780311007569244,0.783154925171965,0.686192246817833,-1,3.22928797095037,0,0.785942974882303,0,-9.96578428466209,1,0.810397543804527,0.722078692670749,0.549935020187743,0.699288624800442,".",0.781732966370604
698,18,0.783154925171965,0.78332078874218,0.684441405172464,-1,3.95352599957396,0,0.658725000118189,-1,3.22928797095037,0,0.789404569052382,0.675140701694609,0.523050189944516,0.714270598274787,".",0.783237856957072
699,18,0.78332078874218,0.78362924944526,0.686788061610053,-1,4.29092566214916,0,0.686192246817833,-1,3.95352599957396,0,0.800208406845262,0.648834455570874,0.526318573075321,0.724795328868998,".",0.78347501909372
700,18,0.78362924944526,0.784046888216651,0.746695114439123,1,4.24675769699971,1,0.684441405172464,-1,4.29092566214916,0,0.799168829123259,0.627560583567387,0.517018219493982,0.691400599294654,".",0.783838068830955
701,18,0.784046888216651,0.784123841647134,0.752440079254725,0,-9.96578428466209,0,0.686788061610053,1,4.24675769699971,1,0.799147590212474,0.669379479005253,0.573426588339712,0.643080286916138,".",0.784085364931892
702,18,0.784123841647134,0.784157721063659,0.668519229615638,1,3.14088824410091,1,0.746695114439123,0,-9.96578428466209,0,0.799038298977483,0.647614579622077,0.523701211366985,0.702409726498608,".",0.784140781355397
703,18,0.784157721063659,0.784759189573998,0.674202796905617,0,-9.96578428466209,1,0.752440079254725,1,3.14088824410091,1,0.802289486757038,0.74503105274616,0.609691848163714,0.685985840859108,".",0.784458455318829
704,18,0.784759189573998,0.785332701033683,0.722487703933392,1,3.88634528764256,0,0.668519229615638,0,-9.96578428466209,1,0.820493147009282,0.787015470105594,0.671081401774192,0.725466601305501,".",0.785045945303841
705,18,0.785332701033683,0.78547600735742,0.705889024243728,1,4.20761177977483,1,0.674202796905617,1,3.88634528764256,0,0.804096593158553,0.698204960949256,0.592868249749967,0.824003959702237,".",0.785404354195551
706,18,0.78547600735742,0.785778483484904,0.770113834645177,-1,3.91171075377207,0,0.722487703933392,1,4.20761177977483,1,0.862765017683548,0.864862689332924,0.745096152313802,0.833981793710482,".",0.785627245421162
707,18,0.785778483484904,0.785818210615629,0.671879854292325,0,-9.96578428466209,0,0.705889024243728,-1,3.91171075377207,0,0.912628942798294,0.951490006795601,0.796030673673305,0.910155057418753,".",0.785798347050267
708,18,0.785818210615629,0.787802252950094,0.790425200416915,-1,3.45956276677073,0,0.770113834645177,0,-9.96578428466209,0,0.843213833542551,0.832364455794849,0.677041982746945,0.790804496322248,".",0.786810231782862
709,18,0.787802252950094,0.787864039649493,0.711376390304519,-1,4.20761177977483,1,0.671879854292325,-1,3.45956276677073,0,0.926619136316326,0.892913416321002,0.717890786494911,0.885237590782612,".",0.787833146299794
710,18,0.787864039649493,0.788073785960099,0.680018175207117,-1,3.63161652863745,1,0.790425200416915,-1,4.20761177977483,1,0.802451717930479,0.668283050080202,0.535178702314294,0.742620306051976,".",0.787968912804796
711,18,0.788073785960099,0.789309967858101,0.679133595566318,-1,4.17786996725816,1,0.711376390304519,-1,3.63161652863745,1,0.827451230863577,0.732767878759525,0.575736982871413,0.774270829009919,".",0.7886918769091
712,18,0.789309967858101,0.790141176884832,0.753786402780889,-1,4.00746463582172,0,0.680018175207117,-1,4.17786996725816,1,0.795966838197329,0.646321757964986,0.517720046446334,0.659953102715997,".",0.789725572371466
713,18,0.790141176884832,0.790206260699684,0.757147187224099,1,4.04663074794016,0,0.679133595566318,-1,4.00746463582172,0,0.791885993385681,0.643539504103732,0.535511874207889,0.650203610580235,".",0.790173718792258
714,18,0.790206260699684,0.790295170839415,0.679114473558417,1,4.37653349809072,1,0.753786402780889,1,4.04663074794016,0,0.79842275876997,0.653857575942409,0.534576030420379,0.650242573506453,".",0.79025071576955
715,18,0.790295170839415,0.791040953471045,0.669422173412374,-1,3.99119075350728,1,0.757147187224099,1,4.37653349809072,1,0.802571083719628,0.641084488289953,0.520158316060895,0.647397535866216,".",0.79066806215523
716,18,0.791040953471045,0.792262453873821,0.663414946202756,-1,3.32207235717846,1,0.679114473558417,-1,3.99119075350728,1,0.797517259055061,0.635828310359098,0.510137570563859,0.654280477767632,".",0.791651703672433
717,18,0.792262453873821,0.794096172627509,0.680950237738376,1,4.21782008411665,1,0.669422173412374,-1,3.32207235717846,1,0.79847018595705,0.631895192088361,0.514578101328098,0.649988569714192,".",0.793179313250665
718,18,0.794096172627509,0.79434920446514,0.773747178707434,-1,3.91013781127677,0,0.663414946202756,1,4.21782008411665,1,0.802787115648575,0.615473820353173,0.549061625517768,0.676431077203682,".",0.794222688546325
719,18,0.79434920446514,0.794397603631605,0.809626112092142,1,3.82257720396775,0,0.680950237738376,-1,3.91013781127677,0,0.798098230752972,0.669350711082895,0.560044648782955,0.665971881530254,".",0.794373404048373
720,18,0.794397603631605,0.79442044704282,0.67741375554463,-1,4.10689266163039,1,0.773747178707434,1,3.82257720396775,0,0.779441537780998,0.564725209804452,0.578105632120074,0.640940200036292,".",0.794409025337212
721,18,0.79442044704282,0.794929484342963,0.665424155019234,1,3.12471026621807,1,0.809626112092142,-1,4.10689266163039,1,0.793079633434494,0.636103493860958,0.511976290667874,0.64338247788834,".",0.794674965692892
722,18,0.794929484342963,0.79549215886846,0.738087582231217,-1,4.17786996725816,0,0.67741375554463,1,3.12471026621807,1,0.808048689141506,0.705050137439371,0.551431094730541,0.695935502420766,".",0.795210821605711
723,18,0.79549215886846,0.795653082986467,0.795198063144957,1,3.65995879917581,0,0.665424155019234,-1,4.17786996725816,0,0.837134958473452,0.754453013106689,0.601080271595862,0.726152977605208,".",0.795572620927464
724,18,0.795653082986467,0.795680442823757,0.706980301469715,1,3.45956276677073,1,0.738087582231217,1,3.65995879917581,0,0.945398631827712,0.924520625558357,0.673621556003909,0.839076914298226,".",0.795666762905112
725,18,0.795680442823757,0.795834013752206,0.719392896948619,1,4.08197015737348,1,0.795198063144957,1,3.45956276677073,1,0.825137867546526,0.728567418585954,0.568205883322297,0.779749417716325,".",0.795757228287981
726,18,0.795834013752206,0.795976859723974,0.767160690711686,-1,4.32318269390146,0,0.706980301469715,1,4.08197015737348,1,0.858656996297811,0.800502332267582,0.609816590566304,0.833444743453832,".",0.79590543673809
727,18,0.795976859723974,0.796030235668481,0.707502191642242,-1,3.98224523206631,0,0.719392896948619,-1,4.32318269390146,0,0.805305832641114,0.744610825965609,0.606388303914816,0.771490228742047,".",0.796003547696228
728,18,0.796030235668481,0.796221978484518,0.68919517849641,-1,4.48400919826974,0,0.767160690711686,-1,3.98224523206631,0,0.801724161295178,0.688371815746733,0.535327175217944,0.809861900596767,".",0.796126107076499
729,18,0.796221978484518,0.796509138577576,0.691915143643993,1,3.56724120355462,0,0.707502191642242,-1,4.48400919826974,0,0.801261140256878,0.643969051799657,0.513034981388718,0.738448286303224,".",0.796365558531047
730,18,0.796509138577576,0.796757703756914,0.657085022585943,1,4.1541538102075,1,0.68919517849641,1,3.56724120355462,0,0.798243135062982,0.704416404138919,0.573122827297614,0.665909778610063,".",0.796633421167245
731,18,0.796757703756914,0.799329789742948,0.655615721425265,1,3.12471026621807,1,0.691915143643993,1,4.1541538102075,1,0.79848995102666,0.64087025722613,0.522094325862386,0.656485632254705,".",0.798043746749931
732,18,0.799329789742948,0.800395118850747,0.660422118134976,-1,4.0958737982318,0,0.657085022585943,1,3.12471026621807,1,0.799741220966915,0.62807189431649,0.509980567456016,0.648726285521543,".",0.799862454296848
733,18,0.800395118850747,0.801381827307419,0.652148925138883,-1,4.22415606808122,0,0.655615721425265,-1,4.0958737982318,0,0.804604065716353,0.645523570824579,0.514069265966907,0.648430082360216,".",0.800888473079083
734,18,0.801381827307419,0.809870120401325,0.65562428775863,-1,3.27642519910045,0,0.660422118134976,-1,4.22415606808122,0,0.794685291891642,0.619390778567951,0.493705672037022,0.628436053587893,".8178.",0.805625973854372
735,18,0.809870120401325,0.81129876674818,0.672435736054454,1,3.74003166748546,0,0.652148925138883,-1,3.27642519910045,0,0.796799902146372,0.617305100468433,0.492180322233089,0.62264800535424,".",0.810584443574752
736,18,0.81129876674818,0.811564899954008,0.652273385998422,0,-9.96578428466209,1,0.65562428775863,1,3.74003166748546,0,0.791759101090786,0.591959137970223,0.47749483614146,0.64205305955162,".",0.811431833351094
737,18,0.811564899954008,0.814159306789563,0.652991385539254,0,-9.96578428466209,1,0.672435736054454,0,-9.96578428466209,1,0.792208508064019,0.619071675844096,0.489923632740679,0.629240157811943,".",0.812862103371786
738,18,0.814159306789563,0.815788168917072,0.653777181633109,-1,3.7593689192509,0,0.652273385998422,0,-9.96578428466209,1,0.795561234456139,0.622154380442883,0.482178852386106,0.618666226962853,".",0.814973737853318
739,18,0.815788168917072,0.817754369502254,0.679463437378328,1,3.60659620214407,1,0.652991385539254,-1,3.7593689192509,0,0.795076466196486,0.617886082549761,0.496391580554486,0.633857241432332,".",0.816771269209663
740,18,0.817754369502254,0.818104560489222,0.655804557639057,0,-9.96578428466209,1,0.653777181633109,1,3.60659620214407,1,0.791524402560634,0.62282932112555,0.4943188443532,0.638608824308635,".",0.817929464995738
741,18,0.818104560489222,0.820406407427543,0.66383441738783,1,4.07637951664967,0,0.679463437378328,0,-9.96578428466209,1,0.793933890841325,0.615147564417116,0.49551335176652,0.631184785838483,".",0.819255483958383
742,18,0.820406407427543,0.820780138574652,0.655664471170131,1,3.58705289336177,1,0.655804557639057,1,4.07637951664967,0,0.796043461419038,0.593493691349522,0.509500340005618,0.642452866370805,".",0.820593273001097
743,18,0.820780138574652,0.822718593622247,0.654604423463911,0,-9.96578428466209,0,0.66383441738783,1,3.58705289336177,1,0.793707903912869,0.621868940801085,0.491748759003813,0.630581875448039,".",0.821749366098449
744,18,0.822718593622247,0.826066136278989,0.652538925341771,1,3.98672947627519,0,0.655664471170131,0,-9.96578428466209,0,0.793152669860696,0.628444177160508,0.500176835908696,0.634124374604328,".",0.824392364950618
745,18,0.826066136278989,0.827340415412907,0.666963991686351,-1,3.93199500849713,1,0.654604423463911,1,3.98672947627519,0,0.796792235837321,0.621203266920403,0.490703321001764,0.619696837110381,".",0.826703275845948
746,18,0.827340415412907,0.827998046863457,0.69743163835653,1,4.0494913701651,0,0.652538925341771,-1,3.93199500849713,1,0.786708110848046,0.62091930503794,0.487983088815723,0.612159572565217,".",0.827669231138182
747,18,0.827998046863457,0.828139586430989,0.664954851510299,1,4.15149355178749,1,0.666963991686351,1,4.0494913701651,0,0.787811326123671,0.606738842771851,0.513805891799268,0.621629379086407,".",0.828068816647223
748,18,0.828139586430989,0.828843663662621,0.654559504491965,-1,4.15548210215652,1,0.69743163835653,1,4.15149355178749,1,0.791089042779852,0.623756880045766,0.486568261984906,0.62146505020753,".",0.828491625046805
749,18,0.828843663662621,0.834915084035697,0.664027729743627,1,4.33611911125474,1,0.664954851510299,-1,4.15548210215652,1,0.792035022974747,0.622970683666936,0.485912624245927,0.626240304890884,".",0.831879373849159
750,18,0.834915084035697,0.83610407363591,0.702648904059236,-1,3.64680780779223,0,0.654559504491965,1,4.33611911125474,1,0.791493509848608,0.622673972216857,0.49394704226328,0.633102365042245,".",0.835509578835803
751,18,0.83610407363591,0.83631960545099,0.655594308907828,1,4.19604830072345,1,0.664027729743627,-1,3.64680780779223,0,0.785367675040734,0.630720988900818,0.502109412288937,0.640548665446713,".",0.83621183954345
752,18,0.83631960545099,0.839383123384841,0.666156778914569,1,3.78361380212369,0,0.702648904059236,1,4.19604830072345,1,0.792599598382325,0.621188411166607,0.48840039551519,0.638074067318224,".",0.837851364417916
753,18,0.839383123384841,0.840031784192969,0.654269652981461,1,3.94279597935065,1,0.655594308907828,1,3.78361380212369,0,0.795831231431327,0.62717926018626,0.503616870703574,0.640532560464412,".8179.",0.839707453788905
754,18,0.840031784192969,0.842454479744109,0.650597151439417,0,-9.96578428466209,0,0.666156778914569,1,3.94279597935065,1,0.795883530451271,0.629926017483795,0.49324680809307,0.637903152072015,".8179.",0.841243131968539
755,18,0.842454479744109,0.847955138327368,0.650381438129222,-1,3.78875878304143,0,0.654269652981461,0,-9.96578428466209,0,0.793696647630819,0.62096454544579,0.490276177925688,0.624832435110417,".8179.8180.8181.",0.845204809035739
756,18,0.847955138327368,0.853810355020328,0.669147213813874,-1,4.0494913701651,1,0.650597151439417,-1,3.78875878304143,0,0.79399697669711,0.621465064297849,0.494372186374109,0.630187329049878,".8182.",0.850882746673848
757,18,0.853810355020328,0.854271130015403,0.676894686203838,-1,3.93509195513302,0,0.650381438129222,-1,4.0494913701651,1,0.791501967702836,0.634593088438515,0.506435551975676,0.654361906927752,".8182.",0.854040742517865
758,18,0.854271130015403,0.855209016279476,0.663544901867294,0,-9.96578428466209,0,0.669147213813874,-1,3.93509195513302,0,0.821027346927175,0.724817702769785,0.553937928681278,0.735502168941851,".8182.",0.854740073147439
759,18,0.855209016279476,0.856596330484688,0.662027559991639,1,3.41590736243363,1,0.676894686203838,0,-9.96578428466209,0,0.792895174175098,0.619561377328029,0.493827594485648,0.639624603891792,".8182.",0.855902673382082
760,18,0.856596330484688,0.857566702667435,0.658725403092431,0,-9.96578428466209,1,0.663544901867294,1,3.41590736243363,1,0.789467669442455,0.625606528252138,0.498478774163006,0.635695703439686,".8182.",0.857081516576061
761,18,0.857566702667435,0.858524160111161,0.64837340227584,0,-9.96578428466209,1,0.662027559991639,0,-9.96578428466209,1,0.792278455370884,0.610191311505122,0.512198406311996,0.622484357605997,".8182.",0.858045431389298
762,18,0.858524160111161,0.864336178370711,0.653833721122496,1,3.04671804591375,0,0.658725403092431,0,-9.96578428466209,1,0.793822826724341,0.623809446430544,0.497937060994682,0.630833596543884,".8182.",0.861430169240936
763,18,0.864336178370711,0.866420925808868,0.656630937291632,0,-9.96578428466209,1,0.64837340227584,1,3.04671804591375,0,0.797463365681558,0.6301872398927,0.501977711884501,0.631806558713462,".8182.",0.86537855208979
764,18,0.866420925808868,0.869017534868707,0.667826067351816,1,3.6085372335432,0,0.653833721122496,0,-9.96578428466209,1,0.799170810006432,0.642057484823809,0.507603604556833,0.679144054769502,".8182.",0.867719230338787
765,18,0.869017534868707,0.869706383159529,0.66322164656894,0,-9.96578428466209,1,0.656630937291632,1,3.6085372335432,0,0.806379289141,0.758259540474038,0.601198097007514,0.784292497917026,".8182.",0.869361959014118
766,18,0.869706383159529,0.87022928078652,0.676138020142165,1,3.98523627634949,1,0.667826067351816,0,-9.96578428466209,1,0.81663218670409,0.782827642435486,0.602267695198882,0.842832760102714,".8182.",0.869967831973024
767,18,0.87022928078652,0.870436638243665,0.660614964872226,0,-9.96578428466209,1,0.66322164656894,1,3.98523627634949,1,0.872320147412449,0.871577131415364,0.694704604131229,0.814106960178441,".8182.",0.870332959515093
768,18,0.870436638243665,0.871843336999352,0.671855752056204,0,-9.96578428466209,1,0.676138020142165,0,-9.96578428466209,1,0.799793587362144,0.7391660335441,0.566743425178704,0.732349571528038,".8182.",0.871139987621509
769,18,0.871843336999352,0.872016056081321,0.654708579007802,-1,4.3901311145225,1,0.660614964872226,0,-9.96578428466209,1,0.792201597773922,0.67153932391389,0.517162976175957,0.699862569227969,".8182.",0.871929696540337
770,18,0.872016056081321,0.873081584260243,0.676992122296715,1,2.96729220910187,1,0.671855752056204,-1,4.3901311145225,1,0.804772097069677,0.730826170624027,0.551921638793481,0.723411958443228,".8182.",0.872548820170782
771,18,0.873081584260243,0.873375114629195,0.664954450968262,1,4.05234633147889,0,0.654708579007802,1,2.96729220910187,1,0.82705320507403,0.817078758482078,0.63735723364354,0.72142599710592,".8182.",0.873228349444719
772,18,0.873375114629195,0.876337081407087,0.711041335541095,-1,4.50499531728288,1,0.676992122296715,1,4.05234633147889,0,0.807636261010859,0.675440491675747,0.529802745405361,0.703221170204798,".8182.8183.8184.",0.874856098018141
773,18,0.876337081407087,0.876545235148719,0.743578664814308,-1,3.86702663221154,0,0.664954450968262,-1,4.50499531728288,1,0.80291031003911,0.613690534269218,0.508059365326409,0.653495227839498,".8183.8184.",0.876441158277903
774,18,0.876545235148719,0.876596085378369,0.691839686539322,-1,4.31963238419832,1,0.711041335541095,-1,3.86702663221154,0,0.783817224356099,0.662333764833927,0.557554167668065,0.689733832574099,".8183.8184.",0.876570660263544
775,18,0.876596085378369,0.877039590953636,0.827391303332993,1,4.63060932629117,0,0.743578664814308,-1,4.31963238419832,1,0.799184823181126,0.62420186982893,0.506404028796662,0.66126426959373,".8183.8184.8185.",0.876817838166003
776,18,0.877039590953636,0.877056312927859,0.671392367372833,-1,4.53080738763906,0,0.691839686539322,1,4.63060932629117,0,0.805128157593832,0.610867655186098,0.554775857941951,0.43931474884811,".8183.8184.8185.",0.877047951940747
777,18,0.877056312927859,0.878389230949065,0.652230584936357,1,4.6200702320909,0,0.827391303332993,-1,4.53080738763906,0,0.798065272137639,0.613003815816073,0.497340743267541,0.651695383848472,".8183.8184.8185.",0.877722771938462
778,18,0.878389230949065,0.880666380626349,0.655928014011256,1,3.9656919492247,1,0.671392367372833,1,4.6200702320909,0,0.791848776920726,0.614330857697112,0.490408792202279,0.649401911203968,".8183.8184.8185.",0.879527805787707
779,18,0.880666380626349,0.882537188818399,0.660568401502918,1,4.16605660305146,0,0.652230584936357,1,3.9656919492247,1,0.795852861065155,0.614332558756695,0.484500282019008,0.636156583634482,".8183.8184.8185.",0.881601784722374
780,18,0.882537188818399,0.883361592101157,0.651044566607336,1,3.04957675276868,1,0.655928014011256,1,4.16605660305146,0,0.797639703537154,0.609409728561749,0.489693454352428,0.645722948832767,".8183.",0.882949390459778
781,18,0.883361592101157,0.88431572754554,0.651809421431496,0,-9.96578428466209,1,0.660568401502918,1,3.04957675276868,1,0.797482108324447,0.659777368625499,0.51313373634007,0.647275033696505,".8183.",0.883838659823348
782,18,0.88431572754554,0.893144805515912,0.651081499543079,-1,3.79217860507776,1,0.651044566607336,0,-9.96578428466209,1,0.796042973823983,0.615870125554912,0.482892169158758,0.635811086962379,".8183.",0.888730266530726
783,18,0.893144805515912,0.896897943141182,0.654331244925478,-1,3.87187321162939,1,0.651809421431496,-1,3.79217860507776,1,0.797201937548184,0.621510192394216,0.480751158945292,0.624754001686835,".8186.8187.8188.8189.",0.895021374328547
784,18,0.896897943141182,0.902594612127649,0.668415724962143,-1,3.88634528764256,0,0.651081499543079,-1,3.87187321162939,1,0.797180361318042,0.622424387201958,0.492764855411392,0.639126883435095,".8186.8188.8189.8190.8191.8192.",0.899746277634415
785,18,0.902594612127649,0.903946877373495,0.704494585767088,1,3.67670746244279,1,0.654331244925478,-1,3.88634528764256,0,0.798161430547811,0.629401584455667,0.502138708938956,0.65260059590859,".8191.8192.",0.903270744750572
786,18,0.903946877373495,0.904188300876342,0.672140823711256,-1,3.95046841415012,1,0.668415724962143,1,3.67670746244279,1,0.797110279408999,0.649289819563185,0.538573747980068,0.666266094905073,".8191.",0.904067589124919
787,18,0.904188300876342,0.905309643621012,0.654055146657838,1,4.04376444231017,1,0.704494585767088,-1,3.95046841415012,1,0.799065857829025,0.674651366436583,0.541926417791649,0.657453592107403,".8191.",0.904748972248677
